arch_idx,cifar10,cifar100,ImageNet16-120
2148,10.0,1.0,0.8333333320617676
2149,92.41,70.15999995117187,44.46666670735677
2150,87.99,61.500000024414064,33.066666585286455
2151,92.22,67.83999997558594,38.46666660563151
2152,86.28,57.980000006103516,28.89999994913737
2153,91.54,65.25999999389649,36.93333339436849
2154,90.77,64.53999999389649,32.699999964396156
2155,74.49,44.999999981689456,15.533333297729492
2156,90.71,66.32000006103516,37.633333272298174
2157,87.44,59.32000000610351,27.66666660563151
2158,92.27,68.83999996948242,42.633333180745446
2159,94.17,71.50000003662109,45.29999995930989
2160,90.71,66.93999995117187,36.966666636149085
2161,87.7,56.69999992675781,31.33333336385091
2162,93.79,70.25999991455078,44.36666670735677
2163,91.49,66.89999998168945,38.366666564941404
2164,88.88,63.94,33.49999994913737
2165,92.53,68.54000004882812,41.50000001017253
2166,91.45,67.1799999633789,39.13333337402344
2168,89.16,64.21999987792968,34.60000006103515
2169,91.65,68.28000003662109,38.69999996948242
2170,92.49,70.01999998779297,43.29999997965495
2171,88.63,62.039999963378904,32.766666666666666
2172,91.65,66.71999992675781,39.499999837239585
2173,92.02,68.16000004882812,40.16666670735677
2174,92.25,69.38,43.23333321126302
2175,90.37,64.42,33.400000010172526
2176,75.4,46.07999995117188,16.366666666666667
2177,60.95,34.68000000305176,14.700000015258789
2178,92.3,67.02000001220703,40.03333317057292
2179,85.04,51.55999997558594,22.466666681925457
2180,90.2,64.81999991455078,36.500000030517576
2181,75.7,47.51999996337891,16.199999994913735
2182,88.04,62.479999938964845,33.066666707356774
2183,91.43,66.82000006103516,37.33333339436849
2184,88.35,60.27999997558594,21.166666671752928
2185,90.86,65.59999995117188,37.46666660563151
2186,84.15,54.840000006103516,25.433333333333334
2187,93.49,69.21999991455078,42.566666697184246
2189,91.08,65.81999991455078,35.966666600545246
2190,56.58,31.739999990844726,12.89999998474121
2191,85.93,58.08000002441406,28.033333302815755
2192,92.37,67.67999987792969,39.69999994913737
2193,91.73,67.49999998168946,38.29999997965495
2194,88.48,62.5,31.19999996439616
2195,77.02,41.85999995117187,21.49999994913737
2196,86.56,58.320000036621096,28.666666661580404
2197,93.04,69.51999987792969,44.89999998982747
2198,87.62,59.17999995117187,30.33333325703939
2200,89.58,64.16000004882812,32.333333221435545
2201,90.65,65.40000006103516,34.9666665242513
2202,91.42,64.94000001220704,38.20000004069011
2203,90.69,64.83999998168946,38.16666663614909
2204,86.14,53.839999951171876,26.93333334859212
2205,80.24,46.719999975585935,16.89999994913737
2206,68.4,39.59999999389648,12.900000015258788
2207,91.82,67.11999991455077,38.499999908447265
2208,91.95,67.23999992675782,39.46666661580404
2211,86.44,57.41999997558594,29.766666524251303
2213,93.18,69.57999991455078,46.366666554768884
2214,90.09,64.24000002441406,35.46666666666667
2215,89.91,65.02000000610352,36.89999991861979
2216,88.79,62.199999951171876,32.69999983723958
2218,90.28,63.91999993896484,35.366666564941404
2219,91.37,65.63999996337891,36.66666658528646
2220,79.8,49.37999997558594,17.366666661580403
2221,89.28,64.14000001220703,35.999999837239585
2222,86.5,58.52000002441406,28.733333282470703
2223,90.76,62.74000003662109,32.233333297729494
2224,93.16,69.81999993896484,44.33333329264323
2225,93.65,70.76,44.30000005086263
2226,68.54,38.29999998168945,13.2666666208903
2228,91.29,65.66000002441406,37.199999857584636
2230,77.45,42.53999996948242,22.666666625976564
2231,92.07,70.03999986572266,44.23333321126302
2232,75.9,47.380000006103515,16.433333251953126
2233,88.68,64.25999997558594,33.833333282470704
2234,79.08,48.479999932861325,11.633333302815755
2236,91.48,67.52000002441406,34.233333394368486
2237,88.22,61.69999999389648,30.233333282470703
2238,92.59,70.53999987792969,44.20000002034505
2239,91.16,64.77999998168946,38.36666659545899
2240,92.02,67.82000002441406,39.29999989827474
2241,86.27,58.179999963378904,29.466666615804037
2242,91.28,64.54000000610351,40.066666514078776
2243,86.22,56.35999993286133,25.133333287556965
2244,85.25,53.399999981689454,26.566666697184246
2245,92.57,68.76000001220703,41.86666651407877
2247,89.12,64.58000000610352,36.199999989827475
2248,87.73,60.34000001831055,21.333333262125652
2249,89.45,65.5400000366211,36.10000003051758
2250,91.19,66.90000000610351,39.233333201090495
2251,83.09,52.77999998779297,22.400000005086262
2252,91.98,67.59999995117188,41.36666664632161
2253,88.84,64.38,33.99999985758463
2254,93.85,69.64000004882813,43.29999991861979
2255,91.97,67.09999996948243,39.000000040690104
2256,91.72,67.47999992675781,40.966666636149085
2257,93.59,70.43999986572265,43.89999992879232
2258,88.86,61.759999926757814,30.600000020345053
2259,90.6,66.49999987792968,37.29999996948242
2261,91.41,65.0,32.96666655476888
2262,91.17,65.68000001220703,37.23333325195313
2264,92.84,68.79999991455078,41.966666636149085
2265,86.67,58.11999995727539,28.366666615804036
2266,75.85,46.939999926757814,15.93333329264323
2267,85.98,54.199999951171876,30.23333327229818
2268,91.92,67.13999999389648,38.866666564941404
2269,93.07,68.94000004882813,43.0333332824707
2270,88.25,61.21999998779297,22.933333323160806
2271,86.99,60.50000001220703,26.89999991861979
2272,93.12,69.15999987792969,44.93333321126302
2273,92.25,68.20000004882813,41.13333333333333
2274,92.01,67.98000001220703,38.533333302815755
2275,92.49,67.63999995117187,40.33333318074544
2276,92.09,68.19999991455079,41.26666667683919
2277,89.7,65.64,35.400000020345054
2278,91.45,67.36000002441406,40.49999986775716
2279,86.66,58.11999998168945,28.366666636149088
2280,92.29,69.33999993896484,43.46666670735677
2281,92.17,67.01999993896484,38.20000004069011
2283,80.46,50.199999945068356,21.133333267211913
2284,10.0,0.9999999996185303,0.8333333333333334
2285,91.29,66.11999999389649,38.26666657511393
2286,86.93,57.85999995727539,28.39999991861979
2287,87.86,59.37999997558594,30.799999954223633
2288,90.42,63.719999975585935,34.099999969482425
2289,90.27,65.51999996337891,38.16666669718425
2290,89.26,64.91999991455079,36.06666667683919
2291,79.2,42.659999938964845,22.333333267211913
2293,79.22,50.24,19.000000010172528
2294,92.27,69.3000000366211,42.09999993896484
2295,92.82,68.19999986572266,40.46666654459636
2296,89.37,61.759999975585934,32.66666661580404
2297,90.08,66.52000006103516,37.59999986775716
2298,91.45,66.81999998779297,38.76666669718424
2299,70.9,38.119999993896485,17.833333297729492
2300,90.91,65.51999998779297,36.399999923706055
2302,92.43,68.37999995117187,40.23333337402344
2303,91.01,65.66000002441406,37.400000030517575
2304,86.82,57.95999992675781,27.733333287556967
2305,87.17,56.479999993896485,29.533333302815755
2306,87.22,57.320000024414064,31.233333353678386
2307,92.87,69.35999995117187,42.39999986775716
2308,87.33,57.239999951171875,29.73333326212565
2309,88.42,58.01999998779297,30.2333332417806
2310,92.02,67.14000002441406,39.43333333333333
2311,86.73,57.53999993286133,28.999999923706056
2312,88.96,60.59999992675781,30.833333297729492
2313,91.82,67.39999993896484,39.63333333333333
2315,87.67,60.03999995117187,33.66666660054525
2316,88.75,60.499999963378905,20.36666668701172
2317,90.25,65.14000002441406,38.533333302815755
2318,80.3,49.55999997558594,20.066666610717775
2319,89.94,64.89999998168945,35.49999998982747
2321,87.17,54.499999969482424,28.599999938964842
2322,91.47,65.75999997558594,37.433333302815754
2323,92.33,67.42000003662109,41.833333353678384
2324,92.69,69.18000002441406,42.23333318074544
2325,86.75,56.87999996337891,30.699999969482423
2326,91.85,66.77999991455079,38.599999969482425
2327,89.08,63.70000002441406,33.39999985758463
2328,89.13,62.37999996948242,33.333333343505856
2329,91.26,67.57999993896485,29.966666666666665
2330,90.24,63.900000036621094,37.29999996948242
2331,88.42,60.91999998779297,21.499999994913736
2332,89.52,63.45999997558594,33.76666653442383
2333,91.52,66.01999998779297,38.56666653442383
2334,88.03,60.599999969482425,21.400000010172526
2335,89.46,64.25999999389649,33.43333339436849
2336,75.88,47.039999981689455,16.09999999745687
2337,86.91,56.44000001831055,30.23333329264323
2338,91.23,66.78000003662109,37.13333333333333
2339,88.76,61.62,31.566666631062827
2340,78.83,45.200000006103515,21.633333318074545
2341,76.83,46.420000024414065,15.39999998474121
2343,92.69,68.63999991455078,41.99999993896484
2345,75.36,47.27999998779297,15.09999998219808
2346,92.41,68.72000001220704,39.89999991861979
2347,80.35,50.69999998779297,16.733333251953123
2348,87.27,56.07999996948242,30.333333287556965
2349,78.36,43.45999999389648,24.966666646321613
2350,89.28,62.679999969482424,34.09999993896484
2351,86.2,55.73999998168945,27.5666666208903
2353,92.51,67.13999986572266,40.80000005086263
2355,91.03,65.33999993896484,37.0666665242513
2356,89.91,65.06000004882813,35.3333332010905
2357,86.04,54.77999992675781,26.766666625976562
2358,91.15,67.29999998779297,38.83333336385091
2359,75.47,46.80000002441406,15.066666661580404
2360,92.81,68.77999989013672,42.799999877929686
2361,73.16,44.439999975585934,14.69999996439616
2362,76.0,46.239999957275394,15.49999996693929
2363,75.54,46.81999997558594,15.166666666666666
2364,91.17,66.96000004882812,37.56666655476888
2365,75.78,47.139999981689456,16.033333305358887
2366,90.7,65.34000003662109,38.66666658528646
2367,91.56,67.83999992675781,38.166666646321616
2368,91.41,65.61999998779297,35.9333332010905
2369,93.19,70.50000003662109,42.93333318074544
2370,92.69,68.61999993896484,42.266666666666666
2371,92.8,68.33999991455079,42.03333333333333
2372,91.04,66.68000001220703,38.19999989827474
2373,87.7,57.280000018310545,29.16666660054525
2374,91.27,67.13999992675781,40.09999993896484
2377,90.61,66.31999993896484,37.766666666666666
2378,86.67,53.740000006103514,27.333333282470704
2379,85.1,57.68000000610351,24.099999969482422
2380,89.71,65.47999993286133,37.76666670735677
2381,92.16,67.76,38.69999989827474
2382,10.0,0.9999999992370605,0.8333333314259846
2383,92.06,66.86000000610352,40.533333231608076
2384,10.0,0.9999999996185303,0.8333333326975505
2385,86.51,57.61999995727539,28.0666666208903
2386,92.17,68.45999991455078,42.199999928792316
2388,89.31,63.03999993896485,33.06666660054525
2389,92.64,68.41999986572266,41.63333330281576
2390,86.78,57.53999996948242,27.9333332417806
2391,87.26,57.87999995727539,31.999999837239585
2392,92.24,66.69999996948242,38.2666665649414
2393,90.93,64.81999995117188,33.333333343505856
2394,91.83,66.85999998779297,40.8333332417806
2395,89.0,61.75999991455078,35.16666657511393
2396,92.35,68.8799999633789,42.000000020345055
2397,89.85,63.43999996337891,33.89999994913737
2398,88.17,62.07999993286133,32.1999999593099
2399,75.93,47.179999981689456,15.733333315531413
2400,90.76,67.5200000366211,37.533333363850915
2402,89.12,64.14000001220703,35.39999998982747
2404,86.7,54.279999951171874,29.73333334350586
2405,92.34,68.08000006103515,40.433333282470706
2407,92.36,68.96000006103516,43.56666653442383
2408,68.99,38.339999932861325,15.499999994913736
2410,86.14,54.01999997558594,25.5666666208903
2411,89.19,63.699999951171876,34.89999991861979
2412,87.77,57.499999963378905,31.433333251953126
2413,90.21,65.41999986572266,35.699999867757164
2414,85.74,53.28,27.13333332824707
2415,75.67,46.199999951171876,15.999999972025554
2416,92.48,67.65999996337891,40.66666662597656
2417,86.45,58.29999991455078,27.599999954223634
2418,88.48,61.61999998168945,31.13333319091797
2420,91.14,66.0,36.73333331298828
2421,91.75,67.28000004882813,39.133333272298174
2422,91.65,67.84000006103516,40.03333339436849
2423,88.19,62.139999969482425,32.73333326721191
2425,91.06,66.54000000610351,38.83333319091797
2426,80.24,50.65999995727539,21.83333331298828
2427,91.06,64.79999996948243,35.7333332417806
2428,92.36,67.89999986572266,41.26666665649414
2429,91.97,69.51999986572265,40.99999985758463
2430,78.04,43.780000018310545,27.09999998474121
2431,89.02,62.05999998168945,31.733333251953123
2432,91.82,68.47999990234375,33.99999994913737
2433,92.41,68.1199999633789,39.166666595458985
2434,69.46,40.31999993286133,13.166666636149088
2435,91.72,64.73999986572265,35.900000030517575
2436,92.5,69.66000006103516,43.03333331298828
2437,87.43,57.16,32.6666666615804
2438,92.39,67.63999998779298,39.266666615804034
2439,90.96,65.11999999389649,37.26666663614909
2440,89.05,64.23999993896484,33.66666660054525
2441,92.19,67.1800000366211,39.199999877929685
2442,80.07,51.35999993286133,17.266666631062826
2443,88.56,62.69999998168945,32.86666657511393
2444,91.41,64.95999992675782,37.06666663614909
2445,89.07,62.75999991455078,33.29999985758464
2446,86.63,55.79999995727539,29.5333332417806
2447,88.62,61.719999981689455,31.76666665649414
2448,88.88,63.73999992675781,33.56666663106282
2449,90.8,65.57999996337891,38.39999991861979
2450,88.48,60.58000000610352,31.06666655476888
2451,83.82,55.320000024414064,26.16666659037272
2452,84.95,57.219999981689455,19.266666595458986
2453,75.43,46.519999938964844,15.633333287556965
2454,79.65,50.97999992675781,21.733333302815755
2455,87.91,59.779999963378906,30.899999959309895
2456,91.63,65.99999992675781,40.333333343505856
2457,89.79,63.83999995727539,34.500000040690104
2458,85.32,56.979999932861325,24.566666595458983
2459,84.49,49.500000024414064,21.966666595458985
2460,84.55,56.71999994506836,16.79999998219808
2461,91.83,67.39999993896484,37.83333329264323
2463,85.08,57.89999993896485,17.56666664123535
2464,91.95,67.03999986572266,39.033333241780596
2465,90.25,62.039999926757815,35.89999985758463
2466,88.09,50.91999993286133,17.866666646321615
2467,87.46,57.29999998168945,31.23333329772949
2468,84.48,57.55999992675781,23.499999923706056
2469,91.7,68.1200000366211,37.83333325195313
2470,90.97,65.75999992675781,36.89999993896485
2471,91.27,66.43999996337891,39.09999994913737
2472,93.7,70.36000003662109,43.633333272298174
2473,91.59,66.95999989013671,38.833333282470704
2474,87.99,58.55999996948242,33.10000003051758
2475,90.26,66.93999995117187,39.03333319091797
2476,92.85,70.1999999633789,44.96666655476888
2478,91.98,69.08000001220704,43.9666667175293
2479,91.34,65.43999996337891,36.39999993896485
2480,89.76,66.01999991455078,36.56666659545898
2481,86.77,58.419999963378906,28.46666660563151
2482,91.68,66.17999991455078,38.39999986775716
2483,79.85,48.899999993896486,19.39999991861979
2484,89.74,64.06000000610352,33.29999985758464
2485,86.8,58.05999997558594,28.433333221435547
2486,67.88,40.14000001220703,13.166666636149088
2487,91.53,68.36000006103515,30.53333334350586
2488,73.46,44.91999993896484,14.933333287556966
2489,90.76,66.02000000610352,38.066666707356774
2490,10.0,0.9999999996185303,0.8333333326975505
2491,90.16,63.37999999389648,33.09999988810221
2492,89.62,65.50000004882813,36.90000006103516
2493,86.65,58.15999996948242,28.266666620890298
2494,10.0,0.9999999996185303,0.8333333326975505
2495,91.73,67.63999996337891,38.46666654459636
2496,91.13,65.49999999389648,34.96666664632161
2497,92.65,68.7400000366211,40.83333318074544
2498,90.72,65.01999999389649,37.49999992879232
2499,92.22,68.73999993896484,42.666666666666664
2501,84.18,57.41999998168945,23.76666664123535
2502,73.71,44.17999994506836,14.399999959309897
2503,92.46,67.11999992675781,40.43333337402344
2504,92.59,66.54000004882812,38.866666676839195
2505,92.33,69.32000004882812,44.86666653442383
2506,93.32,70.19999991455079,44.46666665649414
2508,93.78,71.95999987792969,46.13333329264323
2509,56.54,30.15999998779297,11.699999972025553
2511,88.1,61.299999987792965,35.66666672770182
2512,87.7,57.859999975585936,30.833333221435545
2514,92.89,68.09999993896484,40.699999857584636
2516,90.53,64.33999998779296,35.96666658528646
2517,75.45,47.7199999633789,15.09999994913737
2518,86.35,57.819999969482424,29.03333326212565
2520,10.0,0.9999999996185303,0.8333333326975505
2521,90.98,66.37999995117187,38.73333330281576
2522,91.94,66.72000001220704,39.1999999593099
2523,91.48,66.82000006103516,39.23333321126302
2524,81.52,43.86000000610352,26.10000001525879
2525,91.39,68.0399999633789,38.86666664632161
2526,80.27,50.619999932861326,20.633333338419597
2527,90.44,64.15999995117187,34.533333251953124
2528,93.58,69.8999999633789,43.666666656494144
2529,91.46,67.88000002441406,38.86666653442383
2530,91.96,66.82000006103516,38.53333321126302
2532,92.81,68.57999991455078,43.33333326212565
2533,89.66,63.99999992675781,34.46666653442383
2534,88.8,62.0799999633789,32.76666655476888
2535,92.06,66.81999997558594,39.10000003051758
2536,92.05,67.28000004882813,40.33333319091797
2537,92.29,68.04000001220703,38.33333319091797
2538,93.45,72.36000006103515,46.56666665649414
2539,86.9,58.01999996337891,31.39999994913737
2540,88.7,62.36000000610352,32.666666524251305
2541,92.26,67.93999996337891,42.566666646321615
2542,10.0,0.9999999992370605,0.8333333333333334
2543,79.35,48.45999995117187,19.133333297729493
2544,87.64,57.59999992675781,31.16666659037272
2545,88.21,58.28,31.500000015258788
2546,90.9,65.30000002441406,35.999999959309896
2547,93.08,68.44000006103515,42.63333322143555
2548,76.08,46.939999993896485,15.43333332824707
2549,91.94,67.9399999267578,41.566666585286455
2550,90.73,65.31999986572265,37.43333327229818
2552,93.45,69.90000004882812,44.46666655476888
2555,89.41,64.07999999389648,33.33333329772949
2556,74.04,44.89999995117188,15.599999984741212
2557,89.01,64.72000002441406,34.09999996439616
2558,92.77,69.27999995117187,43.29999985758464
2559,73.49,44.89999993896485,15.533333267211914
2560,86.31,58.73999998779297,27.733333318074543
2561,92.74,69.74000004882812,43.79999997965495
2562,83.42,54.239999957275394,21.999999984741212
2563,88.4,63.080000048828126,33.099999857584635
2564,91.89,69.51999997558593,43.699999928792316
2565,10.0,0.9999999992370605,0.8333333326975505
2566,93.8,71.02000001220703,42.966666564941406
2567,88.97,63.32000001220703,33.33333339436849
2568,87.99,58.79999994506836,34.133333190917966
2569,88.61,58.2,31.63333331298828
2571,87.68,57.30000001220703,31.26666658528646
2572,10.0,0.9999999992370605,0.8333333307902018
2573,91.2,65.96000002441406,37.4666665242513
2574,92.66,70.14000004882813,42.23333318074544
2575,88.4,63.11999996337891,33.366666615804036
2576,91.37,65.53999992675782,36.26666657511393
2578,92.95,69.35999995117187,41.66666668701172
2579,86.97,59.25999996948242,27.63333329264323
2580,93.77,70.73999998779297,44.06666665649414
2582,73.68,43.459999963378905,15.033333328247071
2583,91.51,65.41999991455079,36.8666665242513
2584,89.6,63.96000004882813,33.1999999593099
2585,91.1,65.13999998779298,36.93333337402344
2586,93.05,69.56,42.39999987792969
2587,10.0,0.9999999984741211,0.8333333326975505
2588,10.0,1.0,0.8333333320617676
2589,91.23,66.80000001220704,35.99999993896484
2590,93.25,69.63999990234375,42.399999837239584
2591,89.13,62.379999951171875,31.699999979654947
2592,91.69,68.54,42.333333170572914
2593,87.73,59.380000012207034,28.799999964396157
2595,86.87,58.79999996337891,27.399999954223635
2596,87.88,59.139999969482425,26.066666625976563
2597,89.45,62.97999991455078,32.23333335367838
2598,89.57,65.02000001220703,34.099999989827474
2599,91.45,66.69999995117188,38.03333326212565
2600,92.05,67.07999986572266,39.36666659545899
2602,90.85,65.93999997558593,32.233333297729494
2603,92.43,69.65999997558593,43.599999989827474
2605,83.74,56.31999995727539,17.6333332824707
2606,92.31,68.85999986572266,39.766666666666666
2607,91.54,66.83999993896484,38.433333282470706
2608,89.11,62.919999951171874,33.33333329772949
2609,88.65,62.899999975585935,34.06666662597656
2610,91.51,65.29999998779297,36.299999938964845
2611,90.24,66.45999997558594,37.766666605631514
2612,87.1,57.47999998168945,23.966666681925457
2613,92.35,68.33999995117188,40.100000040690105
2614,92.0,67.13999992675781,39.133333384195964
2615,91.5,66.20000003662109,38.20000003051758
2616,92.78,69.50000006103515,43.06666661580404
2617,69.41,41.060000006103515,13.16666665649414
2618,91.38,65.09999997558593,34.53333332824707
2619,84.73,57.11999995727539,23.666666671752928
2620,86.88,59.95999991455078,28.266666620890298
2621,88.4,63.81999998779297,33.9666665242513
2622,91.2,66.94000004882813,36.03333322143555
2623,83.21,50.579999981689454,22.933333287556966
2624,91.84,67.53999992675782,39.49999987792969
2625,77.14,47.779999963378906,17.59999996693929
2626,89.66,65.30000001220704,34.49999992879232
2627,91.63,68.11999992675781,40.266666666666666
2628,89.32,64.51999992675782,33.300000010172525
2631,88.66,62.61999991455078,32.69999993387858
2633,91.93,68.35999986572266,37.56666662597656
2634,91.45,65.26000001220703,38.46666657511393
2635,91.85,69.08000006103515,42.59999984741211
2636,88.86,62.719999981689455,33.133333323160805
2637,89.72,64.93999999389648,36.73333329264323
2638,87.21,57.25999994506836,27.96666659037272
2639,91.39,67.3,38.26666663614909
2640,87.01,59.87999996337891,27.500000015258788
2641,91.73,67.68,41.166666717529296
2642,92.25,67.61999992675781,40.06666666666667
2643,91.16,62.86000002441406,34.433333231608074
2644,88.59,61.77999999389648,32.93333332316081
2645,91.5,63.45999993896484,18.36666658528646
2646,89.67,64.79999991455078,37.39999986775716
2647,90.67,66.55999992675781,37.83333339436849
2648,93.13,69.73999992675782,42.43333338419596
2649,90.04,64.82,34.20000002034505
2650,92.62,68.87999990234376,42.13333337402344
2652,91.33,66.41999996337891,37.39999989827474
2653,87.06,60.60000001220703,26.90000002034505
2654,91.33,64.15999999389649,37.33333330281575
2655,91.69,67.50000006103515,39.53333334350586
2656,58.13,31.47999999694824,11.899999989827474
2657,92.98,69.85999996337891,41.56666655476888
2659,89.28,63.98,35.033333374023435
2660,91.98,67.99999997558594,37.96666653442383
2661,88.89,63.93999994506836,33.366666600545244
2662,91.13,67.8399999633789,38.79999996439616
2663,92.79,68.79999991455078,41.76666650390625
2664,91.74,67.68000000610351,38.1666666615804
2665,88.51,61.83999997558594,30.86666655476888
2666,88.78,65.65999999389649,33.900000020345054
2667,91.84,69.21999992675781,40.16666656494141
2668,10.0,0.9999999996185303,0.8333333326975505
2669,88.22,61.099999963378906,34.2666665649414
2670,91.05,65.45999997558594,37.966666636149085
2671,90.16,64.33999999389648,34.73333326721191
2672,92.48,68.9400000366211,43.43333321126302
2673,79.86,43.679999926757816,22.333333287556965
2674,92.0,67.40000000610351,38.433333282470706
2675,92.0,66.95999991455078,40.29999998982748
2676,93.29,70.97999990234375,43.533333180745444
2677,67.86,39.200000012207035,13.899999979654948
2678,89.44,64.57999997558593,35.19999989827474
2679,87.21,56.139999969482425,30.833333297729492
2680,87.06,57.740000006103514,26.499999908447265
2681,85.08,55.419999963378906,26.46666660563151
2682,89.89,65.13999991455078,32.26666658528646
2683,88.65,63.519999993896484,33.59999989827474
2684,92.58,67.41999987792968,39.333333221435545
2685,88.4,63.799999993896485,33.36666662597656
2687,92.08,66.85999995117187,39.73333337402344
2688,10.0,1.0,0.8333333333333334
2689,91.28,63.299999993896485,33.633333323160805
2690,62.4,34.139999963378905,13.233333330790202
2691,91.19,66.71999992675781,36.36666653442383
2692,87.91,60.40000002441406,30.033333333333335
2693,93.19,69.64000001220703,44.60000003051758
2694,89.39,64.74000002441406,33.633333312988285
2695,85.0,51.84000001220703,23.400000030517578
2696,90.33,64.05999992675781,35.466666697184245
2697,91.92,67.02000004882812,38.466666625976565
2698,88.48,60.77999991455078,34.93333337402344
2699,92.73,70.27999991455079,44.2666667175293
2702,80.55,48.57999994506836,26.59999997965495
2703,90.09,66.05999999389648,38.03333331298828
2704,93.56,70.33999995117188,44.099999908447266
2705,88.62,63.480000048828124,32.16666672770182
2706,91.57,67.00000001220702,38.09999988810221
2707,86.39,57.73999996948242,27.93333331298828
2708,89.29,65.54,35.49999994913737
2709,92.01,67.64000003662109,38.63333326212565
2710,88.71,63.44000003662109,33.63333329264323
2711,59.35,31.960000006103517,12.233333302815755
2712,76.31,47.32,16.10000000508626
2713,68.5,39.19999997558594,13.36666667175293
2714,91.97,68.77999992675781,42.066666575113935
2715,87.45,61.63999998779297,31.166666595458985
2716,75.87,47.09999997558594,15.799999994913737
2717,87.59,57.51999997558594,29.83333334350586
2718,91.02,66.54000006103516,38.566666697184246
2719,88.63,64.31999998779297,32.266666595458986
2721,77.37,43.47999996337891,25.666666595458985
2722,89.37,62.06,33.29999998982748
2723,79.19,44.45999998168946,22.09999998474121
2724,86.91,56.12000006103516,27.733333257039387
2726,89.19,62.67999993896484,30.999999888102213
2727,91.95,68.0399999633789,39.933333353678385
2728,91.39,66.57999996337891,39.63333326212565
2729,91.61,68.1600000366211,42.06666662597656
2730,75.16,46.159999932861325,15.966666666666667
2731,90.64,65.27999999389648,38.16666655476888
2732,89.18,64.95999993896484,34.23333332316081
2733,89.53,63.82000000610351,34.06666660054525
2734,92.16,66.41999991455079,38.833333343505856
2735,90.48,62.8999999633789,37.09999994913737
2736,89.23,62.580000036621094,34.73333335367838
2737,91.42,67.31999997558594,38.13333333333333
2738,88.55,62.4,31.099999994913738
2739,89.17,62.840000006103516,32.56666667683919
2740,89.53,64.27999991455079,33.900000020345054
2741,67.6,39.27999994506836,14.399999918619791
2742,89.71,66.05999998779296,36.8666665242513
2744,89.86,64.27999993896485,33.99999989827474
2745,84.51,57.83999995727539,24.399999954223635
2746,70.72,40.11999998168945,13.733333333333333
2747,86.29,57.48000002441406,28.33333329264323
2748,90.97,65.19999995117188,35.66666660054525
2749,90.92,66.97999987792969,41.43333318074544
2750,85.04,56.87999998779297,17.099999964396158
2751,82.15,50.65999998168945,21.033333338419595
2752,90.11,64.56000002441407,34.93333326212565
2753,88.97,62.58,32.033333231608076
2754,90.44,63.480000006103516,36.33333319091797
2755,92.35,67.54000001220703,41.633333272298174
2756,88.87,62.1000000366211,32.86666664632161
2757,91.37,65.70000003662109,35.86666660563151
2759,93.0,69.25999993896484,43.30000005086263
2760,91.04,67.26000000610351,41.066666646321615
2761,87.92,56.859999926757816,26.866666610717772
2762,89.41,59.75999995727539,21.566666664123535
2763,88.77,61.65999998168945,31.76666658528646
2764,84.49,60.59999998168945,26.69999998474121
2765,91.77,66.42000001220703,38.49999986775716
2766,89.6,63.759999993896486,32.56666660054525
2768,89.03,64.02000000610352,33.133333190917966
2770,72.58,43.759999975585934,14.966666631062825
2771,91.03,65.41999992675781,37.96666654459636
2772,93.74,71.03999993896484,44.43333332316081
2773,86.5,57.939999932861326,28.766666651407878
2774,10.0,0.9999999992370605,0.8333333320617676
2775,92.93,68.98000000610351,40.13333317057292
2776,93.55,70.76000002441407,44.40000005086263
2779,91.1,66.17999997558594,37.09999986775716
2780,92.05,68.75999997558594,40.39999992879232
2781,90.93,65.6000000366211,36.13333322143555
2782,91.52,66.95999992675782,38.53333338419596
2783,82.37,51.459999963378905,21.20000002034505
2784,89.07,62.079999981689454,28.766666615804038
2785,88.55,63.519999938964844,33.73333334350586
2787,91.56,67.20000003662109,38.999999837239585
2788,90.14,65.18000002441406,36.33333326212565
2789,92.35,67.76000002441407,40.066666697184246
2790,92.67,68.83999993896484,43.933333170572915
2791,91.56,68.11999995117188,39.89999985758463
2792,75.14,47.759999981689454,16.133333287556965
2793,88.55,62.46000004882813,32.23333329264323
2794,90.08,62.499999975585936,34.86666662597656
2795,93.33,70.27999989013672,44.533333231608076
2796,10.0,0.9999999996185303,0.8333333320617676
2797,10.0,0.9999999992370605,0.8333333333333334
2798,92.17,67.64000000610352,41.46666661580404
2799,75.9,46.73999998779297,15.36666663614909
2800,88.59,63.98,33.499999959309896
2801,88.56,61.979999993896485,31.799999888102214
2802,92.32,66.65999996337891,38.566666585286455
2803,86.67,58.339999938964844,28.366666595458984
2804,93.38,68.75999998779297,43.23333337402344
2805,91.84,67.01999996948243,39.166666717529296
2806,91.13,66.93999993896485,38.06666662597656
2808,86.05,58.22000000610352,25.599999954223634
2809,92.18,67.03999993896484,39.233333272298175
2810,89.84,64.72000004882813,33.899999959309895
2811,88.68,61.19999996337891,26.66666659037272
2812,51.78,10.760000003051758,12.766666641235352
2813,93.14,68.68000006103516,41.89999987792969
2814,92.08,67.36000003662109,38.66666660563151
2815,91.23,67.59999986572265,39.93333337402344
2816,90.34,64.12,37.099999857584635
2817,89.91,63.31999998779297,34.100000040690105
2818,87.27,58.599999951171874,31.833333231608073
2820,91.77,67.29999996337891,38.566666707356774
2821,89.58,62.33999996337891,35.03333326212565
2822,75.38,47.640000018310545,16.333333282470704
2823,90.24,64.57999993896485,35.16666656494141
2824,90.71,64.41999991455079,32.90000006103516
2825,91.06,66.22000003662109,33.60000002034505
2826,87.2,57.29999997558594,30.333333348592124
